visit_id,visit_time,visit_description,place_id,url,title,rev_host,visit_count,frecency,last_visited,domain,domain_frecency,input_texts,max_input_use_count,created_time,updated_time,total_view_time_in_seconds,typing_time_in_seconds,scrolling_time_in_seconds,referrer_place_id,interest,is_short_term,title_name
11065,2025-07-13 03:15:00,From Bookmark,1235,https://www.meetup.com/,"Meetup | Find Local Groups, Events, and Activities Near You",moc.puteem.,57,103807,2025-07-13 03:15:00,www.meetup.com,104325,buy,7.87604,2025-07-11 14:15:00,2025-07-12 20:15:00,6.006,3.291,3.822,,Local Explorer,True,
80809,2025-07-13 03:19:00,Other,1215,https://www.yelp.com/followup/follow-up,Follow-up on Follow-up,moc.pley.www.,72,62389,2025-07-13 03:19:00,www.yelp.com,101975,buy,1.72213,2025-07-11 03:19:00,2025-07-11 18:19:00,2.534,4.055,4.67,40828.0,Local Explorer,True,
84361,2025-07-13 03:28:00,Link Clicked,1224,https://nextdoor.com/,"nextdoor join nextdoor, an app for neighborhoods where you can get local tips, buy and sell items, and more",moc.roodtxen.,39,20452,2025-07-13 03:28:00,nextdoor.com,50472,watch,9.9066,2025-07-11 06:28:00,2025-07-12 01:28:00,0.814,0.583,4.77,,Local Explorer,True,
84301,2025-07-13 03:29:00,Link Clicked,1074,https://www.goodreads.com/,"goodreads | meet your next favorite book find and read more books youâll love, and keep track of the books you want to read. be part of the worldâs largest community of book lovers on goodreads.",moc.sdaerdoog.,94,23777,2025-07-13 03:29:00,www.goodreads.com,70994,trip,7.18372,2025-07-12 10:29:00,2025-07-14 08:29:00,6.878,4.655,4.195,,Book Worm,True,
60452,2025-07-13 03:36:00,From Bookmark,1212,https://www.yelp.com/,"Restaurants, Dentists, Bars, Beauty Salons, Doctors - Yelp",moc.pley.,79,60216,2025-07-13 03:36:00,www.yelp.com,51455,watch,7.58517,2025-07-10 16:36:00,2025-07-11 02:36:00,2.388,2.084,4.488,,Local Explorer,True,
26606,2025-07-13 03:40:00,Link Clicked,1049,https://maps.google.com/,Google Maps,moc.elgoog.spam.,11,42808,2025-07-13 03:40:00,maps.google.com,96899,cook,1.86872,2025-07-12 01:40:00,2025-07-14 09:40:00,0.807,4.2,1.382,,Local Explorer,True,
62951,2025-07-13 03:41:00,From Bookmark,1125,https://maps.google.com/followup/google,Follow-up on Google,moc.elgoog.spam.,63,95093,2025-07-13 03:41:00,maps.google.com,58418,explore,0.14164,2025-07-12 01:41:00,2025-07-12 02:41:00,9.186,4.18,0.517,40834.0,Local Explorer,True,
67340,2025-07-13 03:47:00,From Bookmark,1049,https://maps.google.com/,Google Maps,moc.elgoog.spam.,23,33819,2025-07-13 03:47:00,maps.google.com,25557,cook,1.88088,2025-07-10 07:47:00,2025-07-11 01:47:00,5.77,0.688,2.057,,Local Explorer,True,
59869,2025-07-13 03:51:00,From Bookmark,1144,https://maps.google.com/followup/follow-up,Follow-up on Follow-up,moc.elgoog.spam.,5,87072,2025-07-13 03:51:00,maps.google.com,61442,cook,0.36251,2025-07-10 22:51:00,2025-07-11 13:51:00,0.344,0.388,2.199,40835.0,Local Explorer,True,
97079,2025-07-13 04:04:00,From Bookmark,1144,https://maps.google.com/followup/follow-up,Follow-up on Follow-up,moc.elgoog.spam.,11,38414,2025-07-13 04:04:00,maps.google.com,96982,watch,4.35572,2025-07-12 01:04:00,2025-07-13 09:04:00,3.402,0.589,4.88,40837.0,Local Explorer,True,
80481,2025-07-13 04:05:00,Other,1125,https://maps.google.com/followup/google,Follow-up on Google,moc.elgoog.spam.,75,35656,2025-07-13 04:05:00,maps.google.com,45707,search,2.86973,2025-07-10 07:05:00,2025-07-10 08:05:00,1.735,2.176,2.809,40836.0,Local Explorer,True,
94760,2025-07-13 04:14:00,From Bookmark,1235,https://www.meetup.com/,"Meetup | Find Local Groups, Events, and Activities Near You",moc.puteem.,31,114960,2025-07-13 04:14:00,www.meetup.com,40347,watch,7.21118,2025-07-11 15:14:00,2025-07-13 06:14:00,9.672,4.611,3.264,,Local Explorer,True,
99578,2025-07-13 04:23:00,Typed in Address Bar,1060,https://www.gutenberg.org/,Free eBooks | Project Gutenberg,gro.grebnetug.,86,28011,2025-07-13 04:23:00,www.gutenberg.org,52232,cook,6.92954,2025-07-12 17:23:00,2025-07-13 04:23:00,0.975,2.404,4.477,,Book Worm,True,
54443,2025-07-13 04:23:00,Typed in Address Bar,1262,https://www.meetup.com/followup/meetup,Follow-up on Meetup,moc.puteem.www.,36,59696,2025-07-13 04:23:00,www.meetup.com,76019,buy,9.0253,2025-07-10 09:23:00,2025-07-11 20:23:00,1.417,4.862,3.065,40840.0,Local Explorer,True,
50789,2025-07-13 04:25:00,Typed in Address Bar,1250,https://www.thespruceeats.com/,The Spruce Eats - Make Your Best Meal,moc.staeecurpseht.,17,59274,2025-07-13 04:25:00,www.thespruceeats.com,40826,buy,1.31479,2025-07-11 23:25:00,2025-07-12 06:25:00,7.701,0.927,0.601,,Curious Foodie,True,
11090,2025-07-13 04:35:00,Other,1354,https://www.meetup.com/followup/follow-up,Follow-up on Follow-up,moc.puteem.www.,28,104224,2025-07-13 04:35:00,www.meetup.com,96902,trip,8.03614,2025-07-12 03:35:00,2025-07-15 00:35:00,9.983,2.326,1.548,40842.0,Local Explorer,True,
98891,2025-07-13 04:41:00,Link Clicked,1212,https://www.yelp.com/,"Restaurants, Dentists, Bars, Beauty Salons, Doctors - Yelp",moc.pley.,63,113932,2025-07-13 04:41:00,www.yelp.com,118482,learn,3.22167,2025-07-10 07:41:00,2025-07-10 08:41:00,6.612,1.591,0.387,,Local Explorer,True,
77670,2025-07-13 04:42:00,From Bookmark,1111,https://www.librarything.com/,librarything | catalog your books online,moc.gnihtyrarbil.,5,46056,2025-07-13 04:42:00,www.librarything.com,37825,buy,4.59085,2025-07-12 13:42:00,2025-07-14 18:42:00,4.376,2.825,0.051,,Book Worm,True,
45811,2025-07-13 04:48:00,From Bookmark,1199,https://weather.com/,"national and local weather radar, daily forecast, hurricane and information from the weather channel and weather.com the weather channel and weather.com provide a national and local weather forecast for cities, as well as weather radar, report and hurricane coverage",moc.rehtaew.,52,110560,2025-07-13 04:48:00,weather.com,38285,invest,4.5523,2025-07-13 00:48:00,2025-07-15 02:48:00,6.097,2.562,1.912,,Local Explorer,True,
22023,2025-07-13 04:51:00,From Bookmark,1247,https://www.eater.com/,eater food news and dining guides from across the country.,moc.retae.,91,2466,2025-07-13 04:51:00,www.eater.com,17873,cook,3.6525,2025-07-12 12:51:00,2025-07-13 03:51:00,6.009,1.541,4.423,,Curious Foodie,True,
79124,2025-07-13 05:01:17,Link Clicked,1276,https://www.google.com/search?client=firefox-b-d&q=grilled+octopus+recipe,grilled octopus recipe - Google Search,moc.elgoog.www.,31,18,2025-07-13 05:01:17,www.google.com,12385,search,5.17306,2025-07-12 04:01:17,2025-07-12 15:01:17,3.645,3.277,3.779,,Search,True,
74965,2025-07-13 05:06:00,Other,1250,https://www.thespruceeats.com/,The Spruce Eats - Make Your Best Meal,moc.staeecurpseht.,80,89126,2025-07-13 05:06:00,www.thespruceeats.com,80479,search,4.68543,2025-07-12 14:06:00,2025-07-14 14:06:00,9.607,2.873,0.118,,Curious Foodie,True,
67193,2025-07-13 05:09:00,From Bookmark,1049,https://maps.google.com/,Google Maps,moc.elgoog.spam.,45,96049,2025-07-13 05:09:00,maps.google.com,12771,buy,3.41343,2025-07-10 22:09:00,2025-07-11 12:09:00,5.279,3.3,0.3,,Local Explorer,True,
20494,2025-07-13 05:37:00,Typed in Address Bar,1125,https://maps.google.com/followup/google,Follow-up on Google,moc.elgoog.spam.,9,99220,2025-07-13 05:37:00,maps.google.com,115561,learn,1.24675,2025-07-11 21:37:00,2025-07-14 10:37:00,0.045,3.29,3.072,40851.0,Local Explorer,True,
56368,2025-07-13 05:40:00,Typed in Address Bar,1144,https://maps.google.com/followup/follow-up,Follow-up on Follow-up,moc.elgoog.spam.,36,72041,2025-07-13 05:40:00,maps.google.com,104541,read,2.74606,2025-07-12 04:40:00,2025-07-13 13:40:00,4.178,0.136,4.225,40852.0,Local Explorer,True,
54637,2025-07-13 05:42:00,Other,1144,https://maps.google.com/followup/follow-up,Follow-up on Follow-up,moc.elgoog.spam.,21,38480,2025-07-13 05:42:00,maps.google.com,106955,invest,2.00795,2025-07-12 23:42:00,2025-07-15 23:42:00,2.154,4.102,0.381,40853.0,Local Explorer,True,
14910,2025-07-13 05:46:00,Link Clicked,1049,https://maps.google.com/,Google Maps,moc.elgoog.spam.,52,33451,2025-07-13 05:46:00,maps.google.com,77539,read,3.42523,2025-07-10 21:46:00,2025-07-13 05:46:00,3.3,0.331,1.243,,Local Explorer,True,
61555,2025-07-13 05:48:00,Other,1235,https://www.meetup.com/,"Meetup | Find Local Groups, Events, and Activities Near You",moc.puteem.,97,36972,2025-07-13 05:48:00,www.meetup.com,38028,read,4.73303,2025-07-11 03:48:00,2025-07-13 17:48:00,0.721,1.887,4.922,,Local Explorer,True,
21094,2025-07-13 05:49:00,Link Clicked,1199,https://weather.com/,"national and local weather radar, daily forecast, hurricane and information from the weather channel and weather.com the weather channel and weather.com provide a national and local weather forecast for cities, as well as weather radar, report and hurricane coverage",moc.rehtaew.,54,13168,2025-07-13 05:49:00,weather.com,25773,cook,0.73249,2025-07-11 18:49:00,2025-07-13 17:49:00,0.03,4.044,0.484,,Local Explorer,True,
46002,2025-07-13 05:51:00,From Bookmark,1125,https://maps.google.com/followup/google,Follow-up on Google,moc.elgoog.spam.,99,56990,2025-07-13 05:51:00,maps.google.com,84546,search,0.67733,2025-07-11 20:51:00,2025-07-13 11:51:00,1.318,3.771,2.973,40855.0,Local Explorer,True,
73359,2025-07-13 05:59:00,Other,1262,https://www.meetup.com/followup/meetup,Follow-up on Meetup,moc.puteem.www.,44,31023,2025-07-13 05:59:00,www.meetup.com,71748,buy,5.86702,2025-07-11 23:59:00,2025-07-14 04:59:00,2.401,1.771,0.402,40856.0,Local Explorer,True,
70980,2025-07-13 06:03:00,From Bookmark,1192,https://www.timeout.com/,Time Out | Best Things To Do and Events In Cities Worldwide,moc.tuoemit.,51,87112,2025-07-13 06:03:00,www.timeout.com,98717,explore,8.31638,2025-07-11 08:03:00,2025-07-14 08:03:00,8.13,3.503,3.912,,Local Explorer,True,
84088,2025-07-13 06:05:00,Typed in Address Bar,1097,https://www.zomato.com/,"Zomato – Restaurant Discovery, Menus & Reviews",moc.otamoz.,47,63556,2025-07-13 06:05:00,www.zomato.com,80106,search,0.23463,2025-07-12 03:05:00,2025-07-12 07:05:00,9.259,1.225,0.734,,Curious Foodie,True,
98511,2025-07-13 06:10:00,From Bookmark,1235,https://www.meetup.com/,"Meetup | Find Local Groups, Events, and Activities Near You",moc.puteem.,48,71636,2025-07-13 06:10:00,www.meetup.com,87920,read,7.28422,2025-07-11 12:10:00,2025-07-12 12:10:00,9.373,1.976,3.984,,Local Explorer,True,
55227,2025-07-13 06:16:00,From Bookmark,1103,https://www.zomato.com/followup/zomato,Follow-up on Zomato,moc.otamoz.www.,72,117048,2025-07-13 06:16:00,www.zomato.com,119940,buy,8.05936,2025-07-10 20:16:00,2025-07-11 13:16:00,9.294,4.27,0.636,40861.0,Curious Foodie,True,
56693,2025-07-13 06:16:15,Link Clicked,1280,https://www.google.com/search?client=firefox-b-d&q=quiet+cafes+to+read,quiet cafes to read - Google Search,moc.elgoog.www.,14,24,2025-07-13 06:16:15,www.google.com,12391,search,3.38866,2025-07-12 01:16:15,2025-07-12 19:16:15,4.009,3.782,1.122,,Search,True,
58360,2025-07-13 06:19:00,Other,1321,https://www.google.com/followup/quiet,Follow-up on quiet,moc.elgoog.www.,58,20411,2025-07-13 06:19:00,www.google.com,87545,watch,0.61631,2025-07-11 22:19:00,2025-07-14 19:19:00,1.073,4.864,2.883,40864.0,Search,True,
93565,2025-07-13 06:20:00,From Bookmark,1235,https://www.meetup.com/,"Meetup | Find Local Groups, Events, and Activities Near You",moc.puteem.,72,59120,2025-07-13 06:20:00,www.meetup.com,52067,search,4.0943,2025-07-12 09:20:00,2025-07-13 22:20:00,7.866,4.07,3.366,,Local Explorer,True,
38746,2025-07-13 06:25:00,Typed in Address Bar,1321,https://www.google.com/followup/quiet,Follow-up on quiet,moc.elgoog.www.,80,83124,2025-07-13 06:25:00,www.google.com,89866,trip,7.84528,2025-07-11 02:25:00,2025-07-11 23:25:00,4.54,4.486,2.112,40864.0,Search,True,
94845,2025-07-13 06:28:00,From Bookmark,1247,https://www.eater.com/,eater food news and dining guides from across the country.,moc.retae.,67,55606,2025-07-13 06:28:00,www.eater.com,109969,search,5.97715,2025-07-12 12:28:00,2025-07-12 23:28:00,6.21,4.31,1.077,,Curious Foodie,True,
47232,2025-07-13 06:29:53,Typed in Address Bar,1262,https://www.meetup.com/followup/meetup,Follow-up on Meetup,moc.puteem.www.,9,16,2025-07-13 06:29:53,www.meetup.com,12383,search,2.71002,2025-07-12 21:29:53,2025-07-13 11:29:53,6.499,2.333,1.406,40866.0,Local Explorer,True,
48226,2025-07-13 06:43:00,Typed in Address Bar,1354,https://www.meetup.com/followup/follow-up,Follow-up on Follow-up,moc.puteem.www.,48,9166,2025-07-13 06:43:00,www.meetup.com,34721,buy,8.49092,2025-07-10 08:43:00,2025-07-10 10:43:00,2.444,1.167,1.219,40869.0,Local Explorer,True,
77765,2025-07-13 06:50:00,Typed in Address Bar,1192,https://www.timeout.com/,Time Out | Best Things To Do and Events In Cities Worldwide,moc.tuoemit.,47,107876,2025-07-13 06:50:00,www.timeout.com,49991,invest,8.2539,2025-07-11 18:50:00,2025-07-14 09:50:00,3.867,3.265,0.402,,Local Explorer,True,
46292,2025-07-13 06:52:00,Other,1354,https://www.meetup.com/followup/follow-up,Follow-up on Follow-up,moc.puteem.www.,97,29435,2025-07-13 06:52:00,www.meetup.com,30591,plan,6.29283,2025-07-13 01:52:00,2025-07-14 04:52:00,3.63,2.85,4.871,40870.0,Local Explorer,True,
12193,2025-07-13 06:59:00,Other,1224,https://nextdoor.com/,"nextdoor join nextdoor, an app for neighborhoods where you can get local tips, buy and sell items, and more",moc.roodtxen.,36,107990,2025-07-13 06:59:00,nextdoor.com,54436,cook,5.54041,2025-07-12 12:59:00,2025-07-14 01:59:00,2.46,4.577,3.964,,Local Explorer,True,
49461,2025-07-13 07:13:01,Typed in Address Bar,1194,https://www.timeout.com/followup/time,Follow-up on Time,moc.tuoemit.www.,1,18,2025-07-13 07:13:01,www.timeout.com,12385,search,9.57626,2025-07-12 05:13:01,2025-07-13 04:13:01,4.955,0.748,4.084,40871.0,Local Explorer,True,
64884,2025-07-13 07:33:00,Typed in Address Bar,1025,https://www.nytimes.com/section/books/,"The New York Times - Breaking News, US News, World News and Videos",moc.semityn.,57,101802,2025-07-13 07:33:00,www.nytimes.com,91608,read,1.22291,2025-07-10 18:33:00,2025-07-13 15:33:00,4.461,0.209,4.511,,Book Worm,True,
81639,2025-07-13 07:41:00,Typed in Address Bar,1247,https://www.eater.com/,eater food news and dining guides from across the country.,moc.retae.,64,104602,2025-07-13 07:41:00,www.eater.com,52011,search,4.32333,2025-07-10 19:41:00,2025-07-12 00:41:00,4.087,4.129,0.921,,Curious Foodie,True,
76005,2025-07-13 07:45:00,Other,1271,https://www.eater.com/followup/eater,Follow-up on eater,moc.retae.www.,42,87270,2025-07-13 07:45:00,www.eater.com,26544,read,9.11739,2025-07-11 17:45:00,2025-07-14 04:45:00,3.905,1.369,2.617,40876.0,Curious Foodie,True,
29757,2025-07-13 07:56:00,Link Clicked,1189,https://www.tasteatlas.com/,World Food Atlas: Discover 18142 Local Dishes & Ingredients,moc.saltaetsat.,78,79485,2025-07-13 07:56:00,www.tasteatlas.com,77689,cook,8.22125,2025-07-10 19:56:00,2025-07-11 00:56:00,5.405,2.265,2.519,,Curious Foodie,True,
85749,2025-07-13 08:01:00,From Bookmark,1247,https://www.eater.com/,eater food news and dining guides from across the country.,moc.retae.,74,40255,2025-07-13 08:01:00,www.eater.com,89014,cook,9.16563,2025-07-13 01:01:00,2025-07-13 16:01:00,2.995,4.514,3.382,,Curious Foodie,True,
19877,2025-07-13 08:04:00,Typed in Address Bar,1271,https://www.eater.com/followup/eater,Follow-up on eater,moc.retae.www.,31,90576,2025-07-13 08:04:00,www.eater.com,42950,watch,8.11875,2025-07-11 14:04:00,2025-07-13 02:04:00,2.92,2.555,0.376,40879.0,Curious Foodie,True,
69131,2025-07-13 08:10:00,Other,1199,https://weather.com/,"national and local weather radar, daily forecast, hurricane and information from the weather channel and weather.com the weather channel and weather.com provide a national and local weather forecast for cities, as well as weather radar, report and hurricane coverage",moc.rehtaew.,51,111661,2025-07-13 08:10:00,weather.com,104531,trip,1.49438,2025-07-12 13:10:00,2025-07-12 16:10:00,8.515,3.028,3.099,,Local Explorer,True,
33360,2025-07-13 08:25:00,Typed in Address Bar,1111,https://www.librarything.com/,librarything | catalog your books online,moc.gnihtyrarbil.,58,27929,2025-07-13 08:25:00,www.librarything.com,59405,explore,2.77184,2025-07-12 10:25:00,2025-07-13 18:25:00,2.558,0.798,0.504,,Book Worm,True,
46004,2025-07-13 08:33:00,Typed in Address Bar,1351,https://www.eater.com/followup/follow-up,Follow-up on Follow-up,moc.retae.www.,27,32510,2025-07-13 08:33:00,www.eater.com,32956,read,5.39181,2025-07-10 14:33:00,2025-07-12 11:33:00,8.002,0.081,1.892,40880.0,Curious Foodie,True,
33036,2025-07-13 08:43:00,Other,1351,https://www.eater.com/followup/follow-up,Follow-up on Follow-up,moc.retae.www.,31,32082,2025-07-13 08:43:00,www.eater.com,34848,buy,4.92681,2025-07-11 12:43:00,2025-07-12 05:43:00,2.335,3.621,0.693,40884.0,Curious Foodie,True,
67221,2025-07-13 08:43:00,Typed in Address Bar,1224,https://nextdoor.com/,"nextdoor join nextdoor, an app for neighborhoods where you can get local tips, buy and sell items, and more",moc.roodtxen.,92,40812,2025-07-13 08:43:00,nextdoor.com,79251,trip,7.30373,2025-07-12 18:43:00,2025-07-14 23:43:00,9.542,4.922,3.037,,Local Explorer,True,
72894,2025-07-13 08:43:00,Typed in Address Bar,1351,https://www.eater.com/followup/follow-up,Follow-up on Follow-up,moc.retae.www.,26,112880,2025-07-13 08:43:00,www.eater.com,118683,explore,6.1959,2025-07-10 14:43:00,2025-07-10 20:43:00,2.16,3.102,0.549,40883.0,Curious Foodie,True,
51432,2025-07-13 08:47:00,From Bookmark,1199,https://weather.com/,"national and local weather radar, daily forecast, hurricane and information from the weather channel and weather.com the weather channel and weather.com provide a national and local weather forecast for cities, as well as weather radar, report and hurricane coverage",moc.rehtaew.,4,13182,2025-07-13 08:47:00,weather.com,81215,search,0.29159,2025-07-13 04:47:00,2025-07-14 21:47:00,9.217,2.52,1.257,,Local Explorer,True,
41344,2025-07-13 09:08:00,From Bookmark,1351,https://www.eater.com/followup/follow-up,Follow-up on Follow-up,moc.retae.www.,16,29725,2025-07-13 09:08:00,www.eater.com,110058,watch,5.51174,2025-07-11 08:08:00,2025-07-13 10:08:00,7.678,1.93,1.871,40886.0,Curious Foodie,True,
37159,2025-07-13 09:11:00,Link Clicked,1212,https://www.yelp.com/,"Restaurants, Dentists, Bars, Beauty Salons, Doctors - Yelp",moc.pley.,53,40289,2025-07-13 09:11:00,www.yelp.com,62190,explore,9.4399,2025-07-11 23:11:00,2025-07-13 01:11:00,0.283,2.368,4.509,,Local Explorer,True,
53060,2025-07-13 09:15:00,From Bookmark,1025,https://www.nytimes.com/section/books/,"The New York Times - Breaking News, US News, World News and Videos",moc.semityn.,3,24236,2025-07-13 09:15:00,www.nytimes.com,71719,watch,7.53641,2025-07-10 14:15:00,2025-07-13 04:15:00,4.456,2.514,4.397,,Book Worm,True,
21166,2025-07-13 09:25:00,Other,1041,https://www.nytimes.com/followup/the,Follow-up on The,moc.semityn.www.,42,69177,2025-07-13 09:25:00,www.nytimes.com,14615,watch,6.95123,2025-07-12 19:25:00,2025-07-15 06:25:00,0.658,0.548,0.112,40890.0,Book Worm,True,
28522,2025-07-13 09:36:00,Typed in Address Bar,1049,https://maps.google.com/,Google Maps,moc.elgoog.spam.,9,94725,2025-07-13 09:36:00,maps.google.com,105472,plan,5.58716,2025-07-11 00:36:00,2025-07-13 21:36:00,0.837,4.013,2.62,,Local Explorer,True,
54774,2025-07-13 09:37:00,Typed in Address Bar,1212,https://www.yelp.com/,"Restaurants, Dentists, Bars, Beauty Salons, Doctors - Yelp",moc.pley.,69,110509,2025-07-13 09:37:00,www.yelp.com,58896,search,6.57408,2025-07-12 23:37:00,2025-07-15 01:37:00,7.984,1.589,3.157,,Local Explorer,True,
12759,2025-07-13 09:38:00,Link Clicked,1214,"https://www.yelp.com/followup/restaurants,","Follow-up on Restaurants,",moc.pley.www.,38,106950,2025-07-13 09:38:00,www.yelp.com,114963,trip,8.80395,2025-07-12 06:38:00,2025-07-13 14:38:00,6.517,0.967,2.64,40894.0,Local Explorer,True,
81228,2025-07-13 09:38:00,Typed in Address Bar,1212,https://www.yelp.com/,"Restaurants, Dentists, Bars, Beauty Salons, Doctors - Yelp",moc.pley.,77,57026,2025-07-13 09:38:00,www.yelp.com,34491,cook,0.42909,2025-07-10 18:38:00,2025-07-13 06:38:00,4.086,3.09,0.68,,Local Explorer,True,
66618,2025-07-13 09:40:00,Typed in Address Bar,1235,https://www.meetup.com/,"Meetup | Find Local Groups, Events, and Activities Near You",moc.puteem.,12,50798,2025-07-13 09:40:00,www.meetup.com,32069,learn,7.71755,2025-07-12 16:40:00,2025-07-13 09:40:00,4.685,3.641,1.34,,Local Explorer,True,
37779,2025-07-13 09:43:00,From Bookmark,1192,https://www.timeout.com/,Time Out | Best Things To Do and Events In Cities Worldwide,moc.tuoemit.,9,116984,2025-07-13 09:43:00,www.timeout.com,103915,trip,5.28453,2025-07-12 22:43:00,2025-07-15 17:43:00,0.087,0.742,1.041,,Local Explorer,True,
84152,2025-07-13 09:47:00,Other,1250,https://www.thespruceeats.com/,The Spruce Eats - Make Your Best Meal,moc.staeecurpseht.,35,76224,2025-07-13 09:47:00,www.thespruceeats.com,88431,invest,6.89944,2025-07-11 01:47:00,2025-07-13 18:47:00,2.55,0.083,0.113,,Curious Foodie,True,
23586,2025-07-13 10:07:00,Other,1250,https://www.thespruceeats.com/,The Spruce Eats - Make Your Best Meal,moc.staeecurpseht.,74,28862,2025-07-13 10:07:00,www.thespruceeats.com,93541,read,8.83452,2025-07-11 08:07:00,2025-07-13 20:07:00,0.892,3.395,1.514,,Curious Foodie,True,
37518,2025-07-13 10:20:00,Link Clicked,1192,https://www.timeout.com/,Time Out | Best Things To Do and Events In Cities Worldwide,moc.tuoemit.,26,84235,2025-07-13 10:20:00,www.timeout.com,111986,watch,2.30328,2025-07-13 01:20:00,2025-07-13 23:20:00,7.742,1.934,0.129,,Local Explorer,True,
96975,2025-07-13 10:23:00,From Bookmark,1247,https://www.eater.com/,eater food news and dining guides from across the country.,moc.retae.,74,98858,2025-07-13 10:23:00,www.eater.com,28156,invest,8.59547,2025-07-11 04:23:00,2025-07-11 05:23:00,1.645,4.82,4.814,,Curious Foodie,True,
70508,2025-07-13 10:36:00,Other,1192,https://www.timeout.com/,Time Out | Best Things To Do and Events In Cities Worldwide,moc.tuoemit.,99,44247,2025-07-13 10:36:00,www.timeout.com,46132,read,0.87678,2025-07-11 13:36:00,2025-07-12 20:36:00,7.025,4.363,2.71,,Local Explorer,True,
87402,2025-07-13 10:41:00,Other,1235,https://www.meetup.com/,"Meetup | Find Local Groups, Events, and Activities Near You",moc.puteem.,36,102765,2025-07-13 10:41:00,www.meetup.com,78822,trip,7.8965,2025-07-12 17:41:00,2025-07-15 07:41:00,7.698,0.141,2.329,,Local Explorer,True,
10951,2025-07-13 10:46:15,Link Clicked,1276,https://www.google.com/search?client=firefox-b-d&q=grilled+octopus+recipe,grilled octopus recipe - Google Search,moc.elgoog.www.,40,21,2025-07-13 10:46:15,www.google.com,12388,search,2.37733,2025-07-12 08:46:15,2025-07-12 20:46:15,4.38,2.328,0.611,,Search,True,
58289,2025-07-13 10:51:52,Link Clicked,1311,https://www.google.com/search?client=firefox-b-d&q=mediterranean+seafood+recipes,mediterranean seafood recipes - Google Search,moc.elgoog.www.,10,17,2025-07-13 10:51:52,www.google.com,12384,search,3.41132,2025-07-11 18:51:52,2025-07-12 12:51:52,0.035,2.641,4.394,,Search,True,
64849,2025-07-13 10:53:00,Other,1317,https://www.google.com/followup/mediterranean,Follow-up on mediterranean,moc.elgoog.www.,1,36367,2025-07-13 10:53:00,www.google.com,49441,watch,9.49605,2025-07-10 10:53:00,2025-07-11 14:53:00,3.919,2.57,3.631,40905.0,Search,True,
11629,2025-07-13 10:53:00,Typed in Address Bar,1189,https://www.tasteatlas.com/,World Food Atlas: Discover 18142 Local Dishes & Ingredients,moc.saltaetsat.,67,4997,2025-07-13 10:53:00,www.tasteatlas.com,25319,watch,9.55566,2025-07-11 04:53:00,2025-07-11 17:53:00,3.114,3.024,3.319,,Curious Foodie,True,
22742,2025-07-13 10:53:00,Other,1292,https://www.google.com/followup/follow-up,Follow-up on Follow-up,moc.elgoog.www.,57,87888,2025-07-13 10:53:00,www.google.com,39714,buy,2.89667,2025-07-10 19:53:00,2025-07-11 12:53:00,3.212,1.27,3.431,40906.0,Search,True,
96576,2025-07-13 10:59:00,Link Clicked,1078,https://www.audible.com/,"audible.com | try audible free today try audible free for 30 days! start listening to best-selling audiobooks, exclusive originals, and free podcasts with the audible app.",moc.elbidua.,96,104735,2025-07-13 10:59:00,www.audible.com,72863,trip,7.35282,2025-07-12 23:59:00,2025-07-14 23:59:00,1.63,1.584,1.764,,Book Worm,True,
91970,2025-07-13 11:03:00,Link Clicked,1292,https://www.google.com/followup/follow-up,Follow-up on Follow-up,moc.elgoog.www.,13,52343,2025-07-13 11:03:00,www.google.com,119871,learn,9.79547,2025-07-12 20:03:00,2025-07-14 16:03:00,6.761,4.378,2.308,40907.0,Search,True,
10640,2025-07-13 11:04:00,Other,1292,https://www.google.com/followup/follow-up,Follow-up on Follow-up,moc.elgoog.www.,73,36834,2025-07-13 11:04:00,www.google.com,63536,cook,5.33695,2025-07-11 19:04:00,2025-07-12 01:04:00,9.63,3.577,1.346,40910.0,Search,True,
21640,2025-07-13 11:14:00,Link Clicked,1212,https://www.yelp.com/,"Restaurants, Dentists, Bars, Beauty Salons, Doctors - Yelp",moc.pley.,99,85387,2025-07-13 11:14:00,www.yelp.com,21271,buy,3.23974,2025-07-13 08:14:00,2025-07-14 01:14:00,2.214,3.868,0.026,,Local Explorer,True,
44562,2025-07-13 11:16:00,From Bookmark,1049,https://maps.google.com/,Google Maps,moc.elgoog.spam.,50,24070,2025-07-13 11:16:00,maps.google.com,79533,explore,0.52929,2025-07-11 20:16:00,2025-07-14 19:16:00,3.976,0.601,0.863,,Local Explorer,True,
16851,2025-07-13 11:22:00,Typed in Address Bar,1292,https://www.google.com/followup/follow-up,Follow-up on Follow-up,moc.elgoog.www.,90,95381,2025-07-13 11:22:00,www.google.com,95865,invest,2.00613,2025-07-13 10:22:00,2025-07-13 13:22:00,0.836,2.156,4.205,40911.0,Search,True,
47331,2025-07-13 11:24:00,Typed in Address Bar,1189,https://www.tasteatlas.com/,World Food Atlas: Discover 18142 Local Dishes & Ingredients,moc.saltaetsat.,11,40650,2025-07-13 11:24:00,www.tasteatlas.com,93954,buy,9.76628,2025-07-13 03:24:00,2025-07-14 11:24:00,8.509,2.906,3.782,,Curious Foodie,True,
92502,2025-07-13 11:27:00,Typed in Address Bar,1247,https://www.eater.com/,eater food news and dining guides from across the country.,moc.retae.,36,19353,2025-07-13 11:27:00,www.eater.com,29342,watch,5.07489,2025-07-12 23:27:00,2025-07-14 12:27:00,0.508,1.23,1.994,,Curious Foodie,True,
